address,time_unix,time,dne,srl,srrn,eda
RP01006,1710922077.832000,2024-03-20 08:07:57.832+00,\N,\N,\N,473520
RP01006,1710922078.165000,2024-03-20 08:07:58.165+00,\N,\N,\N,473520
RP01006,1710922078.498000,2024-03-20 08:07:58.498+00,\N,\N,\N,473787
RP01006,1710922078.831000,2024-03-20 08:07:58.831+00,\N,\N,\N,475653
RP01006,1710922079.164000,2024-03-20 08:07:59.164+00,\N,\N,\N,478327
RP01006,1710922079.497000,2024-03-20 08:07:59.497+00,\N,\N,\N,480339
RP01006,1710922079.830000,2024-03-20 08:07:59.83+00,\N,\N,\N,481549
RP01006,1710922080.163000,2024-03-20 08:08:00.163+00,\N,\N,\N,482491
RP01006,1710922080.496000,2024-03-20 08:08:00.496+00,\N,\N,\N,483030
RP01006,1710922080.829000,2024-03-20 08:08:00.829+00,\N,\N,\N,483030
RP01006,1710922081.162000,2024-03-20 08:08:01.162+00,\N,\N,\N,482087
RP01006,1710922081.495000,2024-03-20 08:08:01.495+00,\N,\N,\N,480742
RP01006,1710922081.828000,2024-03-20 08:08:01.828+00,\N,\N,\N,479399
RP01006,1710922082.161000,2024-03-20 08:08:02.161+00,\N,\N,\N,478595
RP01006,1710922082.494000,2024-03-20 08:08:02.494+00,\N,\N,\N,478863
RP01006,1710922082.827000,2024-03-20 08:08:02.827+00,\N,\N,\N,479265
RP01006,1710922083.160000,2024-03-20 08:08:03.16+00,\N,\N,\N,480205
RP01006,1710922083.493000,2024-03-20 08:08:03.493+00,\N,\N,\N,481145
RP01006,1710922083.826000,2024-03-20 08:08:03.826+00,\N,\N,\N,482760
RP01006,1710922084.159000,2024-03-20 08:08:04.159+00,\N,\N,\N,484109
RP01006,1710922084.492000,2024-03-20 08:08:04.492+00,\N,\N,\N,485460
RP01006,1710922084.825000,2024-03-20 08:08:04.825+00,\N,\N,\N,486949
RP01006,1710922085.158000,2024-03-20 08:08:05.158+00,\N,\N,\N,487899
RP01006,1710922085.491000,2024-03-20 08:08:05.491+00,\N,\N,\N,488713
RP01006,1710922085.824000,2024-03-20 08:08:05.824+00,\N,\N,\N,489801
RP01006,1710922086.157000,2024-03-20 08:08:06.157+00,\N,\N,\N,490753
RP01006,1710922086.490000,2024-03-20 08:08:06.49+00,\N,\N,\N,491844
RP01006,1710922086.823000,2024-03-20 08:08:06.823+00,\N,\N,\N,492663
RP01006,1710922087.156000,2024-03-20 08:08:07.156+00,\N,\N,\N,493346
RP01006,1710922087.489000,2024-03-20 08:08:07.489+00,\N,\N,\N,494166
RP01006,1710922087.822000,2024-03-20 08:08:07.822+00,\N,\N,\N,494851
RP01006,1710922088.155000,2024-03-20 08:08:08.155+00,\N,\N,\N,494714
RP01006,1710922088.488000,2024-03-20 08:08:08.488+00,\N,\N,\N,494303
RP01006,1710922088.821000,2024-03-20 08:08:08.821+00,\N,\N,\N,492799
RP01006,1710922089.154000,2024-03-20 08:08:09.154+00,\N,\N,\N,490481
RP01006,1710922089.487000,2024-03-20 08:08:09.487+00,\N,\N,\N,489121
RP01006,1710922089.820000,2024-03-20 08:08:09.82+00,\N,\N,\N,488034
RP01006,1710922090.153000,2024-03-20 08:08:10.153+00,\N,\N,\N,488306
RP01006,1710922090.486000,2024-03-20 08:08:10.486+00,\N,\N,\N,489257
RP01006,1710922090.819000,2024-03-20 08:08:10.819+00,\N,\N,\N,490209
RP01006,1710922091.152000,2024-03-20 08:08:11.152+00,\N,\N,\N,491299
RP01006,1710922091.485000,2024-03-20 08:08:11.485+00,\N,\N,\N,492253
RP01006,1710922091.818000,2024-03-20 08:08:11.818+00,\N,\N,\N,493209
RP01006,1710922092.151000,2024-03-20 08:08:12.151+00,\N,\N,\N,493346
RP01006,1710922092.484000,2024-03-20 08:08:12.484+00,\N,\N,\N,494303
RP01006,1710922092.817000,2024-03-20 08:08:12.817+00,\N,\N,\N,495262
RP01006,1710922093.150000,2024-03-20 08:08:13.15+00,\N,\N,\N,496359
RP01006,1710922093.483000,2024-03-20 08:08:13.483+00,\N,\N,\N,497320
RP01006,1710922093.816000,2024-03-20 08:08:13.816+00,\N,\N,\N,498007
RP01006,1710922094.149000,2024-03-20 08:08:14.149+00,\N,\N,\N,498420
RP01006,1710922094.482000,2024-03-20 08:08:14.482+00,\N,\N,\N,498420
RP01006,1710922094.815000,2024-03-20 08:08:14.815+00,\N,\N,\N,498420
RP01006,1710922095.148000,2024-03-20 08:08:15.148+00,\N,\N,\N,498282
RP01006,1710922095.481000,2024-03-20 08:08:15.481+00,\N,\N,\N,499108
RP01006,1710922095.814000,2024-03-20 08:08:15.814+00,\N,\N,\N,500487
RP01006,1710922096.147000,2024-03-20 08:08:16.147+00,\N,\N,\N,502006
RP01006,1710922096.480000,2024-03-20 08:08:16.48+00,\N,\N,\N,503529
RP01006,1710922096.813000,2024-03-20 08:08:16.813+00,\N,\N,\N,505471
RP01006,1710922097.146000,2024-03-20 08:08:17.146+00,\N,\N,\N,506583
RP01006,1710922097.479000,2024-03-20 08:08:17.479+00,\N,\N,\N,507140
RP01006,1710922097.812000,2024-03-20 08:08:17.812+00,\N,\N,\N,508254
RP01006,1710922098.145000,2024-03-20 08:08:18.145+00,\N,\N,\N,510348
RP01006,1710922098.478000,2024-03-20 08:08:18.478+00,\N,\N,\N,512729
RP01006,1710922098.811000,2024-03-20 08:08:18.811+00,\N,\N,\N,514413
RP01006,1710922099.144000,2024-03-20 08:08:19.144+00,\N,\N,\N,515961
RP01006,1710922099.477000,2024-03-20 08:08:19.477+00,\N,\N,\N,517371
RP01006,1710922099.810000,2024-03-20 08:08:19.81+00,\N,\N,\N,518359
RP01006,1710922100.143000,2024-03-20 08:08:20.143+00,\N,\N,\N,519066
RP01006,1710922100.476000,2024-03-20 08:08:20.476+00,\N,\N,\N,519773
RP01006,1710922100.809000,2024-03-20 08:08:20.809+00,\N,\N,\N,520481
RP01006,1710922101.142000,2024-03-20 08:08:21.142+00,\N,\N,\N,520765
RP01006,1710922101.475000,2024-03-20 08:08:21.475+00,\N,\N,\N,521190
RP01006,1710922101.808000,2024-03-20 08:08:21.808+00,\N,\N,\N,522041
RP01006,1710922102.141000,2024-03-20 08:08:22.141+00,\N,\N,\N,523178
RP01006,1710922102.474000,2024-03-20 08:08:22.474+00,\N,\N,\N,524032
RP01006,1710922102.807000,2024-03-20 08:08:22.807+00,\N,\N,\N,524459
RP01006,1710922103.140000,2024-03-20 08:08:23.14+00,\N,\N,\N,525742
RP01006,1710922103.473000,2024-03-20 08:08:23.473+00,\N,\N,\N,527884
RP01006,1710922103.806000,2024-03-20 08:08:23.806+00,\N,\N,\N,529460
RP01006,1710922104.139000,2024-03-20 08:08:24.139+00,\N,\N,\N,531038
RP01006,1710922104.472000,2024-03-20 08:08:24.472+00,\N,\N,\N,532332
RP01006,1710922104.805000,2024-03-20 08:08:24.805+00,\N,\N,\N,533340
RP01006,1710922105.138000,2024-03-20 08:08:25.138+00,\N,\N,\N,534782
RP01006,1710922105.471000,2024-03-20 08:08:25.471+00,\N,\N,\N,536227
RP01006,1710922105.804000,2024-03-20 08:08:25.804+00,\N,\N,\N,536227
RP01006,1710922106.137000,2024-03-20 08:08:26.137+00,\N,\N,\N,536372
RP01006,1710922106.470000,2024-03-20 08:08:26.47+00,\N,\N,\N,537385
RP01006,1710922106.803000,2024-03-20 08:08:26.803+00,\N,\N,\N,538545
RP01006,1710922107.136000,2024-03-20 08:08:27.136+00,\N,\N,\N,539415
RP01006,1710922107.469000,2024-03-20 08:08:27.469+00,\N,\N,\N,540578
RP01006,1710922107.802000,2024-03-20 08:08:27.802+00,\N,\N,\N,542180
RP01006,1710922108.135000,2024-03-20 08:08:28.135+00,\N,\N,\N,543346
RP01006,1710922108.468000,2024-03-20 08:08:28.468+00,\N,\N,\N,544369
RP01006,1710922108.801000,2024-03-20 08:08:28.801+00,\N,\N,\N,545539
RP01006,1710922109.134000,2024-03-20 08:08:29.134+00,\N,\N,\N,545832
RP01006,1710922109.467000,2024-03-20 08:08:29.467+00,\N,\N,\N,546271
RP01006,1710922109.800000,2024-03-20 08:08:29.8+00,\N,\N,\N,546858
RP01006,1710922110.143000,2024-03-20 08:08:30.143+00,\N,\N,\N,545539
RP01006,1710922110.476000,2024-03-20 08:08:30.476+00,\N,\N,\N,543492
RP01025,1711929624.154000,2024-04-01 00:00:24.154+00,9,418951,0,\N
RP01025,1711929684.156000,2024-04-01 00:01:24.156+00,9,418341,0,\N
RP01025,1711929744.158000,2024-04-01 00:02:24.158+00,10,418219,0,\N
RP01025,1711929804.160000,2024-04-01 00:03:24.16+00,9,417853,0,\N
RP01025,1711929864.161000,2024-04-01 00:04:24.161+00,9,417364,0,\N
RP01025,1711929924.163000,2024-04-01 00:05:24.163+00,9,416876,0,\N
RP01025,1711929984.165000,2024-04-01 00:06:24.165+00,9,416632,0,\N
RP01025,1711930044.167000,2024-04-01 00:07:24.167+00,9,416144,0,\N
RP01025,1711930104.169000,2024-04-01 00:08:24.169+00,9,415777,0,\N
RP01025,1711930164.170000,2024-04-01 00:09:24.17+00,8,415411,0,\N
RP01025,1711930224.172000,2024-04-01 00:10:24.172+00,9,415289,0,\N
RP01025,1711930284.174000,2024-04-01 00:11:24.174+00,9,414923,0,\N
RP01025,1711930344.176000,2024-04-01 00:12:24.176+00,9,414312,0,\N
RP01025,1711930404.178000,2024-04-01 00:13:24.178+00,9,414190,0,\N
RP01025,1711930464.180000,2024-04-01 00:14:24.18+00,9,413702,0,\N
RP01025,1711930524.181000,2024-04-01 00:15:24.181+00,12,411871,1,\N
RP01025,1711930584.183000,2024-04-01 00:16:24.183+00,14,411261,0,\N
RP01025,1711930644.185000,2024-04-01 00:17:24.185+00,9,409552,0,\N
RP01025,1711930704.187000,2024-04-01 00:18:24.187+00,8,408331,0,\N
RP01025,1711930764.189000,2024-04-01 00:19:24.189+00,11,410772,0,\N
RP01025,1711930824.191000,2024-04-01 00:20:24.191+00,11,410406,0,\N
RP01025,1711930884.192000,2024-04-01 00:21:24.192+00,10,409796,0,\N
RP01025,1711930944.194000,2024-04-01 00:22:24.194+00,9,409918,0,\N
RP01025,1711931004.196000,2024-04-01 00:23:24.196+00,11,411261,0,\N
RP01025,1711931064.198000,2024-04-01 00:24:24.198+00,11,410772,0,\N
RP01025,1711931124.200000,2024-04-01 00:25:24.2+00,10,411017,0,\N
RP01025,1711931184.202000,2024-04-01 00:26:24.202+00,11,411749,0,\N
RP01025,1711931244.203000,2024-04-01 00:27:24.203+00,11,412115,0,\N
RP01025,1711931304.205000,2024-04-01 00:28:24.205+00,11,412237,0,\N
RP01025,1711931364.207000,2024-04-01 00:29:24.207+00,11,412481,0,\N
RP01025,1711931424.209000,2024-04-01 00:30:24.209+00,10,412359,0,\N
RP01025,1711931484.211000,2024-04-01 00:31:24.211+00,9,412237,0,\N
RP01025,1711931544.213000,2024-04-01 00:32:24.213+00,10,412115,0,\N
RP01025,1711931604.214000,2024-04-01 00:33:24.214+00,10,412359,0,\N
RP01025,1711931664.216000,2024-04-01 00:34:24.216+00,10,412115,0,\N
RP01025,1711931724.218000,2024-04-01 00:35:24.218+00,13,418219,0,\N
RP01025,1711931784.220000,2024-04-01 00:36:24.22+00,14,420416,0,\N
RP01025,1711931844.222000,2024-04-01 00:37:24.222+00,12,420538,0,\N
RP01025,1711931904.224000,2024-04-01 00:38:24.224+00,11,421759,0,\N
RP01025,1711931964.225000,2024-04-01 00:39:24.225+00,9,421759,0,\N
RP01025,1711932024.227000,2024-04-01 00:40:24.227+00,8,421271,0,\N
RP01025,1711932084.229000,2024-04-01 00:41:24.229+00,9,421759,0,\N
RP01025,1711932144.231000,2024-04-01 00:42:24.231+00,10,422369,0,\N
RP01025,1711932204.233000,2024-04-01 00:43:24.233+00,10,422735,0,\N
RP01025,1711932264.235000,2024-04-01 00:44:24.235+00,11,425543,0,\N
RP01025,1711932324.236000,2024-04-01 00:45:24.236+00,12,425787,0,\N
RP01025,1711932384.238000,2024-04-01 00:46:24.238+00,11,426398,0,\N
RP01025,1711932444.240000,2024-04-01 00:47:24.24+00,9,424567,0,\N
RP01025,1711932504.242000,2024-04-01 00:48:24.242+00,9,424567,0,\N
RP01025,1711932564.244000,2024-04-01 00:49:24.244+00,9,424567,0,\N
RP01025,1711932624.246000,2024-04-01 00:50:24.246+00,10,427130,0,\N
RP01025,1711932684.247000,2024-04-01 00:51:24.247+00,16,433600,0,\N
RP01025,1711932744.249000,2024-04-01 00:52:24.249+00,10,426398,0,\N
RP01025,1711932804.251000,2024-04-01 00:53:24.251+00,6,422125,0,\N
RP01025,1711932864.253000,2024-04-01 00:54:24.253+00,6,419073,0,\N
RP01025,1711932924.255000,2024-04-01 00:55:24.255+00,7,416632,0,\N
RP01025,1711932984.257000,2024-04-01 00:56:24.257+00,7,415045,0,\N
RP01025,1711933044.258000,2024-04-01 00:57:24.258+00,8,414557,0,\N
RP01025,1711933104.260000,2024-04-01 00:58:24.26+00,12,419317,0,\N
RP01025,1711933164.262000,2024-04-01 00:59:24.262+00,10,416388,0,\N
RP01025,1711933224.264000,2024-04-01 01:00:24.264+00,7,413946,0,\N
RP01025,1711933284.266000,2024-04-01 01:01:24.266+00,7,412115,0,\N
RP01025,1711933344.268000,2024-04-01 01:02:24.268+00,9,411383,0,\N
RP01025,1711933404.269000,2024-04-01 01:03:24.269+00,9,410650,0,\N
RP01025,1711933464.271000,2024-04-01 01:04:24.271+00,9,409796,0,\N
RP01025,1711933524.273000,2024-04-01 01:05:24.273+00,9,409308,0,\N
RP01025,1711933584.275000,2024-04-01 01:06:24.275+00,11,409918,0,\N
RP01025,1711933644.277000,2024-04-01 01:07:24.277+00,10,409552,0,\N
RP01025,1711933704.279000,2024-04-01 01:08:24.279+00,9,408697,0,\N
RP01025,1711933764.280000,2024-04-01 01:09:24.28+00,9,408209,0,\N
RP01025,1711933824.282000,2024-04-01 01:10:24.282+00,9,408087,0,\N
RP01025,1711933884.284000,2024-04-01 01:11:24.284+00,9,407965,0,\N
RP01025,1711933944.286000,2024-04-01 01:12:24.286+00,9,406622,0,\N
RP01025,1711934004.288000,2024-04-01 01:13:24.288+00,8,405279,0,\N
RP01025,1711934064.290000,2024-04-01 01:14:24.29+00,11,405279,0,\N
RP01025,1711934124.291000,2024-04-01 01:15:24.291+00,10,405035,0,\N
RP01025,1711934184.293000,2024-04-01 01:16:24.293+00,10,404669,0,\N
RP01025,1711934244.295000,2024-04-01 01:17:24.295+00,10,403082,0,\N
RP01025,1711934304.297000,2024-04-01 01:18:24.297+00,10,400030,0,\N
RP01025,1711934364.299000,2024-04-01 01:19:24.299+00,12,399298,0,\N
RP01025,1711934424.300000,2024-04-01 01:20:24.3+00,12,399908,0,\N
RP01025,1711934484.302000,2024-04-01 01:21:24.302+00,10,397833,0,\N
RP01025,1711934544.304000,2024-04-01 01:22:24.304+00,11,395635,0,\N
RP01025,1711934604.306000,2024-04-01 01:23:24.306+00,11,394293,0,\N
RP01025,1711934664.308000,2024-04-01 01:24:24.308+00,12,389898,0,\N
RP01025,1711934724.310000,2024-04-01 01:25:24.31+00,12,385992,0,\N
RP01025,1711934784.311000,2024-04-01 01:26:24.311+00,12,379278,0,\N
RP01025,1711934844.313000,2024-04-01 01:27:24.313+00,15,374395,0,\N
RP01025,1711934904.315000,2024-04-01 01:28:24.315+00,16,374395,0,\N
RP01025,1711934964.317000,2024-04-01 01:29:24.317+00,16,368291,0,\N
RP01025,1711935024.319000,2024-04-01 01:30:24.319+00,16,363408,0,\N
RP01025,1711935084.321000,2024-04-01 01:31:24.321+00,17,360601,0,\N
RP01025,1711935144.322000,2024-04-01 01:32:24.322+00,20,359014,1,\N
RP01025,1711935204.324000,2024-04-01 01:33:24.324+00,21,354497,1,\N
RP01025,1711935264.326000,2024-04-01 01:34:24.326+00,20,349492,1,\N
RP01025,1711935324.328000,2024-04-01 01:35:24.328+00,21,350347,0,\N
RP01025,1711935384.330000,2024-04-01 01:36:24.33+00,24,347417,0,\N
RP01025,1711935444.332000,2024-04-01 01:37:24.332+00,23,340703,0,\N
RP01025,1711935504.333000,2024-04-01 01:38:24.333+00,27,335210,1,\N
RP01025,1711935564.335000,2024-04-01 01:39:24.335+00,29,334355,2,\N
RP01025,1711935624.337000,2024-04-01 01:40:24.337+00,27,334843,0,\N
RP01025,1711935684.339000,2024-04-01 01:41:24.339+00,32,333623,2,\N
RP01025,1711935744.341000,2024-04-01 01:42:24.341+00,31,331670,1,\N
RP01025,1711935804.343000,2024-04-01 01:43:24.343+00,33,331181,2,\N
RP01025,1711935864.344000,2024-04-01 01:44:24.344+00,31,327275,1,\N
RP01025,1711935924.346000,2024-04-01 01:45:24.346+00,32,325444,2,\N
RP01025,1711935984.348000,2024-04-01 01:46:24.348+00,34,323735,2,\N
RP01025,1711936044.350000,2024-04-01 01:47:24.35+00,33,320561,2,\N
RP01025,1711936104.352000,2024-04-01 01:48:24.352+00,30,321293,1,\N
RP01025,1711936164.354000,2024-04-01 01:49:24.354+00,31,320439,1,\N
RP01025,1711936224.355000,2024-04-01 01:50:24.355+00,31,330449,0,\N
RP01025,1711936284.357000,2024-04-01 01:51:24.357+00,30,342656,0,\N
RP01025,1711936344.359000,2024-04-01 01:52:24.359+00,22,348027,0,\N
RP01025,1711936404.361000,2024-04-01 01:53:24.361+00,22,352056,0,\N
RP01025,1711936464.363000,2024-04-01 01:54:24.363+00,19,354985,0,\N
RP01025,1711936524.365000,2024-04-01 01:55:24.365+00,17,357549,0,\N
RP01025,1711936584.366000,2024-04-01 01:56:24.366+00,18,361211,0,\N
RP01025,1711936644.368000,2024-04-01 01:57:24.368+00,18,364507,0,\N
RP01025,1711936704.370000,2024-04-01 01:58:24.37+00,21,375616,0,\N
RP01025,1711936764.372000,2024-04-01 01:59:24.372+00,19,377203,0,\N
RP01025,1711936824.374000,2024-04-01 02:00:24.374+00,15,378301,0,\N
RP01025,1711936884.376000,2024-04-01 02:01:24.376+00,18,374517,1,\N
RP01025,1711936944.377000,2024-04-01 02:02:24.377+00,19,377813,0,\N
RP01025,1711937004.379000,2024-04-01 02:03:24.379+00,18,381597,0,\N
RP01025,1711937064.381000,2024-04-01 02:04:24.381+00,17,383550,0,\N
RP01025,1711937124.383000,2024-04-01 02:05:24.383+00,15,384405,0,\N
RP01025,1711937184.385000,2024-04-01 02:06:24.385+00,14,385381,0,\N
RP01025,1711937244.387000,2024-04-01 02:07:24.387+00,12,379766,0,\N
RP01025,1711937304.388000,2024-04-01 02:08:24.388+00,13,380987,0,\N
RP01025,1711937364.390000,2024-04-01 02:09:24.39+00,13,381475,0,\N
RP01025,1711937424.392000,2024-04-01 02:10:24.392+00,32,393316,1,\N
RP01025,1711937484.394000,2024-04-01 02:11:24.394+00,16,389898,0,\N
RP01025,1711937544.396000,2024-04-01 02:12:24.396+00,9,386236,0,\N
RP01025,1711937604.398000,2024-04-01 02:13:24.398+00,7,383550,0,\N
RP01025,1711937664.399000,2024-04-01 02:14:24.399+00,7,381475,0,\N
RP01025,1711937724.401000,2024-04-01 02:15:24.401+00,10,384405,0,\N
RP01025,1711937784.403000,2024-04-01 02:16:24.403+00,11,382207,0,\N
RP01025,1711937844.405000,2024-04-01 02:17:24.405+00,9,383184,0,\N
RP01025,1711937904.407000,2024-04-01 02:18:24.407+00,16,386968,1,\N
RP01025,1711937964.409000,2024-04-01 02:19:24.409+00,11,385626,0,\N
RP01025,1711938024.410000,2024-04-01 02:20:24.41+00,9,383428,0,\N
RP01025,1711938084.412000,2024-04-01 02:21:24.412+00,15,364385,1,\N
RP01025,1711938144.414000,2024-04-01 02:22:24.414+00,11,363286,0,\N
RP01025,1711938204.416000,2024-04-01 02:23:24.416+00,11,362432,0,\N
RP01025,1711938264.418000,2024-04-01 02:24:24.418+00,20,375982,0,\N
RP01025,1711938324.420000,2024-04-01 02:25:24.42+00,17,375127,0,\N
RP01025,1711938384.421000,2024-04-01 02:26:24.421+00,12,374151,0,\N
RP01025,1711938444.423000,2024-04-01 02:27:24.423+00,10,373418,0,\N
RP01025,1711938504.425000,2024-04-01 02:28:24.425+00,10,372808,0,\N
RP01025,1711938564.427000,2024-04-01 02:29:24.427+00,10,372198,0,\N
RP01025,1711938624.429000,2024-04-01 02:30:24.429+00,11,371587,0,\N
RP01025,1711938684.431000,2024-04-01 02:31:24.431+00,11,370855,0,\N
RP01025,1711938744.432000,2024-04-01 02:32:24.432+00,10,370122,0,\N
RP01025,1711938804.434000,2024-04-01 02:33:24.434+00,11,369756,0,\N
RP01025,1711938864.436000,2024-04-01 02:34:24.436+00,17,375738,0,\N
RP01025,1711938924.438000,2024-04-01 02:35:24.438+00,17,377447,0,\N
RP01025,1711938984.440000,2024-04-01 02:36:24.44+00,12,375494,0,\N
RP01025,1711939044.441000,2024-04-01 02:37:24.441+00,16,384161,0,\N
RP01025,1711939104.443000,2024-04-01 02:38:24.443+00,17,386114,0,\N
RP01025,1711939164.445000,2024-04-01 02:39:24.445+00,11,384283,0,\N
RP01025,1711939224.447000,2024-04-01 02:40:24.447+00,9,382574,0,\N
RP01025,1711939284.449000,2024-04-01 02:41:24.449+00,9,381597,0,\N
RP01025,1711939344.451000,2024-04-01 02:42:24.451+00,10,380498,0,\N
RP01025,1711939404.452000,2024-04-01 02:43:24.452+00,11,381109,0,\N
RP01025,1711939464.454000,2024-04-01 02:44:24.454+00,12,381719,0,\N
RP01025,1711939524.456000,2024-04-01 02:45:24.456+00,21,384649,2,\N
RP01025,1711939584.458000,2024-04-01 02:46:24.458+00,26,386114,0,\N
RP01025,1711939644.460000,2024-04-01 02:47:24.46+00,14,384649,0,\N
RP01025,1711939704.462000,2024-04-01 02:48:24.462+00,11,384161,0,\N
RP01025,1711939764.463000,2024-04-01 02:49:24.463+00,10,383428,0,\N
RP01025,1711939824.465000,2024-04-01 02:50:24.465+00,12,383550,0,\N
RP01025,1711939884.467000,2024-04-01 02:51:24.467+00,13,383672,0,\N
RP01025,1711939944.469000,2024-04-01 02:52:24.469+00,13,384039,0,\N
RP01025,1711940004.471000,2024-04-01 02:53:24.471+00,12,383794,0,\N
RP01025,1711940064.473000,2024-04-01 02:54:24.473+00,12,383672,0,\N
RP01025,1711940124.474000,2024-04-01 02:55:24.474+00,12,383306,0,\N
RP01025,1711940184.476000,2024-04-01 02:56:24.476+00,11,383062,0,\N
RP01025,1711940244.478000,2024-04-01 02:57:24.478+00,12,383428,0,\N
RP01025,1711940304.480000,2024-04-01 02:58:24.48+00,11,381963,0,\N
RP01025,1711940364.482000,2024-04-01 02:59:24.482+00,9,379400,0,\N
RP01025,1711940424.484000,2024-04-01 03:00:24.484+00,9,377935,0,\N
RP01025,1711940484.485000,2024-04-01 03:01:24.485+00,9,376836,0,\N
RP01025,1711940544.487000,2024-04-01 03:02:24.487+00,14,382696,0,\N
RP01025,1711940604.489000,2024-04-01 03:03:24.489+00,28,392828,1,\N
RP01025,1711940664.491000,2024-04-01 03:04:24.491+00,45,381841,1,\N
RP01025,1711940724.493000,2024-04-01 03:05:24.493+00,22,374761,0,\N
RP01025,1711940784.495000,2024-04-01 03:06:24.495+00,11,366948,0,\N
RP01025,1711940844.496000,2024-04-01 03:07:24.496+00,8,363653,0,\N
RP01025,1711940904.498000,2024-04-01 03:08:24.498+00,9,361577,0,\N
RP01025,1711940964.500000,2024-04-01 03:09:24.5+00,9,359502,0,\N
RP01025,1711941024.502000,2024-04-01 03:10:24.502+00,10,356694,0,\N
RP01025,1711941084.504000,2024-04-01 03:11:24.504+00,10,355107,0,\N
RP01025,1711941144.506000,2024-04-01 03:12:24.506+00,12,354497,0,\N
RP01025,1711941204.507000,2024-04-01 03:13:24.507+00,14,354741,0,\N
RP01025,1711941264.509000,2024-04-01 03:14:24.509+00,14,354375,0,\N
RP01025,1711941324.511000,2024-04-01 03:15:24.511+00,13,353643,0,\N
RP01025,1711941384.513000,2024-04-01 03:16:24.513+00,12,352666,0,\N
RP01025,1711941444.515000,2024-04-01 03:17:24.515+00,10,350957,0,\N
RP01025,1711941504.517000,2024-04-01 03:18:24.517+00,10,349492,0,\N
RP01025,1711941564.518000,2024-04-01 03:19:24.518+00,12,348882,0,\N
RP01025,1711941624.520000,2024-04-01 03:20:24.52+00,12,348271,0,\N
RP01025,1711941684.522000,2024-04-01 03:21:24.522+00,13,347783,0,\N
RP01025,1711941744.524000,2024-04-01 03:22:24.524+00,12,346440,0,\N
RP01025,1711941804.526000,2024-04-01 03:23:24.526+00,13,345952,0,\N
RP01025,1711941864.528000,2024-04-01 03:24:24.528+00,13,343877,0,\N
RP01025,1711941924.529000,2024-04-01 03:25:24.529+00,15,344853,0,\N
RP01025,1711941984.531000,2024-04-01 03:26:24.531+00,26,357793,0,\N
RP01025,1711942044.533000,2024-04-01 03:27:24.533+00,29,359746,1,\N
RP01025,1711942104.535000,2024-04-01 03:28:24.535+00,24,364385,0,\N
RP01025,1711942164.537000,2024-04-01 03:29:24.537+00,22,367681,0,\N
RP01025,1711942224.539000,2024-04-01 03:30:24.539+00,15,366826,0,\N
RP01025,1711942284.540000,2024-04-01 03:31:24.54+00,10,364873,0,\N
RP01025,1711942344.542000,2024-04-01 03:32:24.542+00,10,364629,0,\N
RP01025,1711942404.544000,2024-04-01 03:33:24.544+00,11,363897,0,\N
RP01025,1711942464.546000,2024-04-01 03:34:24.546+00,11,363775,0,\N
RP01025,1711942524.548000,2024-04-01 03:35:24.548+00,13,364263,0,\N
RP01025,1711942584.550000,2024-04-01 03:36:24.55+00,15,364873,0,\N
RP01025,1711942644.551000,2024-04-01 03:37:24.551+00,14,367071,0,\N
RP01025,1711942704.553000,2024-04-01 03:38:24.553+00,17,369756,0,\N
RP01025,1711942764.555000,2024-04-01 03:39:24.555+00,18,372808,0,\N
RP01025,1711942824.557000,2024-04-01 03:40:24.557+00,18,374151,0,\N
RP01025,1711942884.559000,2024-04-01 03:41:24.559+00,16,375371,0,\N
RP01025,1711942944.561000,2024-04-01 03:42:24.561+00,16,376592,0,\N
RP01025,1711943004.562000,2024-04-01 03:43:24.562+00,16,378301,0,\N
RP01025,1711943064.564000,2024-04-01 03:44:24.564+00,16,379522,0,\N
RP01025,1711943124.566000,2024-04-01 03:45:24.566+00,15,380376,0,\N
RP01025,1711943184.568000,2024-04-01 03:46:24.568+00,15,381719,0,\N
RP01025,1711943244.570000,2024-04-01 03:47:24.57+00,18,384405,0,\N
RP01025,1711943304.571000,2024-04-01 03:48:24.571+00,16,385503,0,\N
RP01025,1711943364.573000,2024-04-01 03:49:24.573+00,15,386358,0,\N
RP01025,1711943424.575000,2024-04-01 03:50:24.575+00,12,386968,0,\N
RP01025,1711943484.577000,2024-04-01 03:51:24.577+00,18,383550,1,\N
RP01025,1711943544.579000,2024-04-01 03:52:24.579+00,10,380254,0,\N
RP01025,1711943604.581000,2024-04-01 03:53:24.581+00,8,377813,0,\N
RP01025,1711943664.582000,2024-04-01 03:54:24.582+00,8,376104,0,\N
RP01025,1711943724.584000,2024-04-01 03:55:24.584+00,9,374883,0,\N
RP01025,1711943784.586000,2024-04-01 03:56:24.586+00,9,373907,0,\N
RP01025,1711943844.588000,2024-04-01 03:57:24.588+00,11,372808,0,\N
RP01025,1711943904.590000,2024-04-01 03:58:24.59+00,11,372198,0,\N
RP01025,1711943964.592000,2024-04-01 03:59:24.592+00,13,372442,0,\N
RP01025,1711944024.593000,2024-04-01 04:00:24.593+00,17,378667,0,\N
RP01025,1711944084.595000,2024-04-01 04:01:24.595+00,10,375494,0,\N
RP01025,1711944144.597000,2024-04-01 04:02:24.597+00,8,374273,0,\N
RP01025,1711944204.599000,2024-04-01 04:03:24.599+00,8,372564,0,\N
RP01025,1711944264.601000,2024-04-01 04:04:24.601+00,10,371587,0,\N
